,artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
22997,Tyrone Davis,[806507],0.8390000000000001,0.542,0.965,115.651,-12.056,1,1,0.293,6.99e-05,0.0708,0.0352,0,259533,23,1976,1976,Give It Up (Turn It Loose)
23000,Al Green,[607448],0.84,0.452,0.967,116.018,-10.405,1,4,0.249,0.002,0.0401,0.0399,0,146267,23,1974,10/2/1974,One Nite Stand
23015,Atlantic Starr,[509356],0.809,0.54,0.792,106.053,-13.42,0,8,0.00785,0.000425,0.0701,0.0329,0,273107,23,1986,1/1/1986,When Love *****
23027,Clarence Carter,[148477],0.551,0.8009999999999999,0.934,149.547,-8.372,1,7,0.17600000000000002,0.0,0.046,0.0661,0,167509,23,1968,1968,Funky Fever
23032,Bobby Womack,[64509],0.6970000000000001,0.8440000000000001,0.939,120.19,-6.573,1,9,0.693,0.395,0.0883,0.0325,0,153653,23,1974,1/11/1974,Lookin' For A Love
23036,Gladys Knight & the Pips,[667169],0.513,0.193,0.257,127.772,-14.927,1,5,0.0989,2.3e-06,0.287,0.0339,0,209867,23,1968,1968,*********
23037,The Gap Band,[73383],0.745,0.589,0.97,134.671,-14.667,0,11,0.0031100000000000004,0.0309,0.113,0.0307,0,302373,23,1980,12/8/1980,When I Look In Your Eyes
23040,Tower of Power,[13393],0.464,0.494,0.919,187.509,-13.398,0,10,0.654,0.00536,0.112,0.149,0,270360,23,1976,1976,By Your Side
23045,The Temptations,[569685],0.804,0.537,0.71,115.698,-14.319,0,7,0.473,0.0,0.413,0.187,0,191667,23,1970,1/1/1970,War
23046,Betty Everett,[58361],0.534,0.4920000000000001,0.8859999999999999,80.509,-7.816,1,1,0.418,0.000162,0.197,0.0254,0,165400,23,1969,1/1/1969,There'll Come A Time
23058,Brenton Wood,[617568],0.93,0.451,0.911,114.91,-7.735,1,7,0.206,0.0006360000000000001,0.109,0.1,0,138547,23,1967,1/1/1967,Birdman
23069,Zapp,[596451],0.855,0.619,0.72,111.436,-12.754,1,7,0.0252,0.0446,0.0437,0.0756,0,345333,23,1983,1983,Play **** *****
23079,The Flamingos,[55304],0.446,0.384,0.482,96.907,-11.487,1,0,0.727,5.350000000000001e-05,0.149,0.0257,0,149693,23,1959,8/11/1959,But Not for Me
23097,Heatwave,[667622],0.637,0.364,0.747,96.761,-15.044,0,10,0.14400000000000002,0.0,0.193,0.0322,0,195627,23,1976,1976,Lay It on Me
23117,Sam Cooke,[238115],0.398,0.893,0.922,184.608,-7.242000000000001,1,10,0.75,0.0,0.219,0.107,0,128387,23,1962,Apr-62,Twistin' in the Old Town *******
23125,Michael Jackson,[467203],0.37,0.562,0.516,168.104,-6.801,1,9,0.276,0.000214,0.108,0.0278,0,207827,23,1973,8/13/1973,"Happy (Love Theme From ""Lady Sings The *******"
23130,The Meters,[402872],0.6629999999999999,0.477,0.926,170.926,-14.202,1,1,0.196,0.325,0.0554,0.17600000000000002,0,232133,23,1975,1975,Can You Do Without?
23135,Rick James,[366164],0.448,0.981,0.743,129.905,-4.532,1,2,0.322,0.00518,0.0718,0.157,0,448187,23,1979,1/26/1979,High On Your Love Suite / One Mo Hit (Of Your Love) - Medley
23145,The Supremes,[477875],0.755,0.6990000000000001,0.642,132.54399999999998,-5.5139999999999985,1,7,0.121,0.444,0.0913,0.0324,0,173080,23,1966,8/25/1966,Love Is Like An Itching In My Heart - Mono
23154,Stevie Wonder,[622805],0.37,0.409,0.748,157.563,-11.795,1,10,0.615,0.0,0.154,0.0457,0,224773,23,1966,5/1/1966,******* In The Wind
23189,Luther Vandross,[208076],0.403,0.348,0.361,124.554,-10.75,1,9,0.847,0.000134,0.103,0.0362,0,240333,23,1982,6/11/1982,If This World Were Mine (with Luther Vandross) - Single Version
23201,Solomon Burke,[31067],0.8170000000000001,0.555,0.966,116.378,-10.218,1,0,0.612,0.0,0.101,0.0352,0,153387,23,1964,1964,Won't You Give Him (One More Chance)
23208,Teena Marie,[18258],0.295,0.565,0.401,80.832,-8.731,1,7,0.643,1.17e-05,0.242,0.0745,0,296027,23,1980,2/14/1980,Aladdin's Lamp
23215,Clarence Carter,[148477],0.6829999999999999,0.473,0.966,103.849,-14.698,0,5,0.368,2.04e-05,0.313,0.0307,0,129240,23,1968,1968,Back Door Santa
23217,The Deele,[146796],0.344,0.366,0.112,104.564,-9.728,1,2,0.84,0.0,0.108,0.0305,0,308440,23,1987,1/1/1987,Sweet November
23219,The Jackson 5,[83013],0.581,0.514,0.7090000000000001,111.687,-12.059,1,0,0.251,0.0,0.0868,0.0308,0,168600,23,1970,1/1/1970,******* At Christmas
23220,Marvin Gaye,"[316834, 164093]",0.775,0.412,0.759,103.41,-14.279000000000002,1,10,0.13699999999999998,0.00131,0.115,0.0324,0,182027,23,1969,1/8/1969,I'm Your Puppet
23223,KC & the Sunshine Band,[299668],0.79,0.7120000000000001,0.971,132.509,-11.597,1,0,0.0432,0.0401,0.38,0.0314,0,187187,23,1975,1975,I'm so Crazy ('Bout You) - **** Remaster
23225,DeBarge,[816517],0.5,0.758,0.674,119.582,-6.184,1,5,0.103,2.17e-05,0.134,0.0339,0,217253,23,1982,4/28/1982,I'm In Love With You
23227,Little Eva,[839369],0.7240000000000001,0.493,0.946,116.495,-10.473,1,0,0.846,0.0,0.116,0.0338,0,139000,23,1962,1/1/1962,Breaking up Is Hard to Do
23232,The Foundations,[67900],0.7170000000000001,0.599,0.623,116.534,-7.71,1,0,0.435,1.8e-05,0.0724,0.0384,0,186800,23,1967,1967,"Baby, Now That I've Found You"
23236,Marvin Gaye,[316834],0.377,0.64,0.5670000000000001,146.933,-9.931,0,3,0.726,3.58e-05,0.259,0.0467,0,232413,23,1976,3/16/1976,Feel All My Love Inside - Extended Alternate Mix
23237,The Isley Brothers,[766893],0.728,0.784,0.961,124.815,-6.183,1,5,0.21,0.0,0.214,0.0356,0,394453,23,1971,8/21/1971,Spill the Wine
23242,The Meters,[402872],0.6629999999999999,0.477,0.926,170.926,-14.202,1,1,0.196,0.325,0.0554,0.17600000000000002,0,232133,23,1975,1975,Can You Do Without?
23245,Sly & the Family Stone,[33161],0.65,0.8340000000000001,0.755,108.147,-8.145,1,6,0.518,2.87e-06,0.17,0.0679,0,187867,23,1969,5/3/1969,Stand! - Single Version
23246,The Platters,[894335],0.284,0.28,0.758,78.367,-13.675,0,0,0.7170000000000001,0.0,0.157,0.0276,0,136173,23,1958,1/1/1958,For The First Time
23260,Smokey Robinson & the Miracles,[35021],0.263,0.312,0.233,140.76,-12.575,0,4,0.868,0.000172,0.0928,0.0289,0,161240,23,1970,4/28/1970,And I Love Her
23265,Stevie Wonder,[622805],0.426,0.82,0.951,193.877,-8.267999999999999,1,1,0.149,0.0,0.411,0.191,0,154533,23,1970,8/7/1970,You Can't Judge A Book By Its Cover
23279,The Flamingos,[55304],0.336,0.13699999999999998,0.297,87.41799999999998,-19.953,1,3,0.928,0.0205,0.124,0.0284,0,182760,23,1959,8/11/1959,Where or When
23280,Zapp,[596451],0.321,0.7090000000000001,0.5379999999999999,62.75100000000001,-7.119,1,11,0.317,0.0,0.0722,0.104,0,276503,23,1985,1/1/1985,I Only Have Eyes for You
23281,Marvin Gaye,[316834],0.158,0.172,0.0761,88.242,-15.585,1,7,0.785,0.214,0.315,0.0311,0,84427,23,1972,12/8/1972,**** In It
23286,Percy Sledge,[838195],0.58,0.334,0.457,70.66,-11.140999999999998,1,4,0.227,1.01e-06,0.101,0.0442,0,170413,23,1966,1966,It Tears Me Up
23300,The Manhattans,[51736],0.607,0.302,0.404,136.089,-13.845999999999998,1,5,0.0723,1.7e-05,0.238,0.0376,0,280733,23,1980,1980,It's Not the Same
23307,The Blackbyrds,[49367],0.6809999999999999,0.601,0.8390000000000001,113.007,-13.952,1,5,0.017,6.11e-06,0.0682,0.0324,0,251867,23,1989,1/1/1989,Walking In Rhythm
23315,The Supremes,[477875],0.612,0.6459999999999999,0.716,134.685,-5.056,1,0,0.594,0.0,0.085,0.0291,0,153680,23,1964,8/31/1964,Where Did Our Love Go - Single Version / Mono
23328,KC & the Sunshine Band,[299668],0.6509999999999999,0.877,0.961,112.127,-11.470999999999998,1,10,0.0542,0.0302,0.13699999999999998,0.032,0,186267,23,1976,1976,"(Shake, Shake, Shake) Shake Your ***** - 45 Version"
23353,The Staple Singers,[577235],0.546,0.247,0.233,121.841,-18.43,1,2,0.962,0.0,0.123,0.0734,0,181350,23,1960,1/1/1960,Uncloudy Day
23354,"Earth, Wind & Fire",[135273],0.458,0.463,0.799,123.129,-13.265,1,0,0.39,0.0615,0.0612,0.0295,0,268000,23,1974,3/25/1974,Feelin' ****
23356,The Impressions,[82013],0.35700000000000004,0.177,0.408,180.09,-15.203,1,6,0.906,6.29e-05,0.116,0.033,0,153973,23,1963,8/1/1963,Never Let Me Go
23358,The Meters,[402872],0.6729999999999999,0.85,0.897,105.568,-12.309,1,7,0.0543,3.05e-05,0.063,0.0463,0,260133,23,1977,1977,No More Okey Doke
23362,Marvin Gaye,"[316834, 164093]",0.659,0.464,0.545,106.712,-9.775,0,2,0.247,0.0,0.0839,0.0692,0,169133,23,1968,1/1/1968,You Ain't Livin' Till You're Lovin'
23369,Tyrone Davis,[806507],0.8390000000000001,0.542,0.965,115.651,-12.056,1,1,0.293,6.99e-05,0.0708,0.0352,0,259533,23,1976,1976,Give It Up (Turn It Loose)
23371,The Time,[919812],0.8490000000000001,0.463,0.8590000000000001,119.98,-11.92,1,6,0.14,4.09e-05,0.0337,0.189,0,388960,23,1982,8/24/1982,I Don't Wanna Leave You
23373,The Brothers Johnson,[624215],0.851,0.851,0.777,107.458,-10.573,1,0,0.229,0.146,0.0694,0.0344,0,218493,23,1977,1/1/1977,Right On Time
23400,The Stylistics,[567624],0.4920000000000001,0.245,0.337,149.041,-13.136,1,11,0.759,0.0,0.0882,0.0271,0,264360,22,1976,1/1/1976,The Miracle
23406,Curtis Mayfield,[144458],0.472,0.349,0.385,97.505,-7.665,1,2,0.5529999999999999,0.928,0.134,0.0268,0,228667,22,1972,7/1/1972,Think - ************
23421,War,[191947],0.627,0.463,0.931,82.676,-13.007,1,2,0.376,0.213,0.0495,0.0567,0,432307,22,1977,1/1/1977,Platinum Jazz
23427,The Jackson 5,[83013],0.69,0.8859999999999999,0.888,116.962,-3.261,1,8,0.277,0.00035,0.0636,0.0354,0,178440,22,1973,3/29/1973,The Boogie Man
23452,War,[191947],0.501,0.433,0.462,138.914,-11.353,1,10,0.532,1.55e-06,0.145,0.0606,0,356467,22,1982,1982,Baby It's Cold Outside
23453,DeBarge,[816517],0.715,0.857,0.965,116.164,-8.657,1,2,0.13699999999999998,9.98e-05,0.133,0.0396,0,230267,22,1985,2/23/1985,"Rhythm Of The ***** - From ""The Last Dragon"" Soundtrack"
23466,Destiny's Child,[210991],0.7090000000000001,0.505,0.949,98.091,-6.71,0,6,0.37,4.33e-06,0.267,0.199,0,222627,22,1976,1976,"Independent Women, Pt. *"
23470,Ray Charles,[46861],0.459,0.0509,0.322,183.639,-24.008000000000006,1,0,0.885,0.88,0.0966,0.0541,0,324400,22,1961,1961,The Genius After Hours
23472,Marvin Gaye,[316834],0.563,0.708,0.794,137.882,-8.007,0,10,0.0394,0.0185,0.0585,0.0306,0,466160,22,1978,12/15/1978,Is That Enough
23473,The Impressions,[82013],0.562,0.6629999999999999,0.939,90.241,-7.06,1,8,0.315,2.29e-05,0.0385,0.0922,0,121373,22,1969,1969,The Young Mods' Forgotten Story
23481,Cameo,[944349],0.835,0.7509999999999999,0.8690000000000001,136.27200000000002,-3.636,1,2,0.121,0.00153,0.0897,0.1,0,211253,22,1981,12/14/1981,******* By ******
23487,The Stylistics,[567624],0.4920000000000001,0.245,0.337,149.041,-13.136,1,11,0.759,0.0,0.0882,0.0271,0,264360,22,1976,1/1/1976,The Miracle
23498,Michael Jackson,[467203],0.649,0.753,0.83,123.064,-8.964,1,0,0.0558,0.0557,0.121,0.0499,0,174080,22,1972,1/24/1972,Love Is Here And Now You're Gone
23499,The Staple Singers,[577235],0.307,0.28,0.2,83.325,-16.119,1,9,0.964,0.0103,0.115,0.0385,0,225933,22,1968,1/1/1968,The Ghetto
23504,Stevie Wonder,[622805],0.61,0.386,0.8909999999999999,115.941,-9.415,1,7,0.47,0.0,0.096,0.0288,0,157013,22,1969,8/1/1969,I've Got You
23506,Lou Rawls,[233228],0.642,0.272,0.596,125.615,-14.246,1,7,0.72,0.0,0.226,0.0409,0,225600,22,1962,1962,(They **** It) Stormy Monday
23510,Otis Redding,[414251],0.853,0.523,0.964,105.715,-9.179,1,3,0.5660000000000001,0.00018,0.0312,0.0435,0,190187,22,1965,9/15/1965,Wonderful World - **** Remaster
23524,The Staple Singers,[577235],0.307,0.28,0.2,83.325,-16.119,1,9,0.964,0.0103,0.115,0.0385,0,225933,22,1968,1/1/1968,The Ghetto
23527,The Marvelettes,[376608],0.643,0.471,0.639,127.165,-10.029,0,7,0.16,0.00128,0.191,0.056,0,155893,22,1968,1/1/1968,My Baby Must Be A Magician
23528,The Impressions,[82013],0.475,0.325,0.426,87.791,-11.734000000000002,0,3,0.728,0.0,0.11,0.0318,0,173040,22,1965,2/7/1965,I've Found That I've Lost
23569,Marvin Gaye,[316834],0.527,0.595,0.581,113.68,-11.077,1,0,0.233,0.0232,0.339,0.0306,0,452360,22,1971,5/21/1971,Right On
23572,Dionne Warwick,[165011],0.711,0.4,0.933,104.263,-9.23,0,9,0.639,0.0,0.215,0.0269,0,144040,22,1964,1964,Make the ***** a Little Longer - Ichiban
23577,The Dramatics,[138407],0.364,0.455,0.545,145.681,-15.425,0,8,0.3670000000000001,0.000336,0.35,0.0864,0,306867,22,1986,1/1/1986,In The Rain - Single Version
23594,Curtis Mayfield,[144458],0.555,0.604,0.731,100.152,-8.792,0,11,0.436,1.73e-05,0.156,0.0441,0,140640,22,1972,7/1/1972,Eddie You Should Know Better
23615,The Gap Band,[73383],0.883,0.39,0.8170000000000001,117.738,-13.074000000000002,1,0,0.0825,0.0807,0.138,0.0496,0,228093,22,1979,1/1/1979,Party Lights
23623,The Isley Brothers,[766893],0.612,0.453,0.337,83.99600000000002,-10.092,0,9,0.456,0.000164,0.316,0.135,0,298213,22,1983,8/21/1983,Between the ****** - ************
23637,Sam & Dave,[282709],0.627,0.295,0.767,91.762,-13.872,1,2,0.326,8.82e-05,0.037000000000000005,0.0347,0,171200,22,1966,1966,Don't Make It So **** Me
23650,Marvin Gaye,[316834],0.583,0.414,0.465,130.368,-11.677,0,0,0.222,0.000112,0.0649,0.0308,0,372959,22,1978,12/15/1978,Sparrow
23653,Betty Wright,[59819],0.753,0.353,0.885,123.747,-10.671,1,2,0.594,0.0,0.101,0.0451,0,173707,22,1968,1968,Funny How Love Grows Cold
23656,War,[191947],0.3720000000000001,0.315,0.0974,109.752,-16.817999999999998,0,6,0.7509999999999999,1.04e-06,0.17800000000000002,0.0589,0,191307,22,1971,1/1/1971,There Must Be A Reason
23660,Ray Charles,[46861],0.41,0.589,0.969,200.6,-10.341,1,1,0.726,0.0,0.0927,0.091,0,172467,22,1958,1958,Talkin' 'Bout You
23662,The Jackson 5,[83013],0.512,0.5660000000000001,0.319,93.858,-6.4689999999999985,1,5,0.564,1.51e-05,0.7140000000000001,0.0264,0,236493,22,1971,1/1/1971,I'll Be There
23688,Marvin Gaye,[316834],0.519,0.415,0.644,147.41899999999995,-13.78,0,0,0.0981,0.000672,0.227,0.0305,0,356000,22,1978,12/15/1978,Anna's Song
23699,The Jackson 5,[83013],0.531,0.379,0.662,92.204,-11.937,1,3,0.476,0.0,0.188,0.0242,0,179667,22,1970,5/8/1970,I Found That ****
23712,The Spinners,[578141],0.821,0.611,0.96,97.264,-9.795,1,10,0.414,0.000152,0.0943,0.0555,0,444133,22,1978,1978,The Rubberband Man
23717,The Supremes,[477875],0.5670000000000001,0.7240000000000001,0.933,126.729,-4.476,0,5,0.574,0.000611,0.32,0.0369,0,151560,22,1962,12/9/1962,Buttered Popcorn - Mono Version
23718,Heatwave,[667622],0.804,0.583,0.852,120.294,-10.107,0,10,0.123,1.79e-06,0.0795,0.0552,0,233093,22,1978,3/18/1978,Party *****
23730,The Isley Brothers,[766893],0.371,0.637,0.524,148.71,-6.572,0,11,0.222,0.0,0.501,0.0456,0,234160,22,1977,8/21/1977,Voyage to Atlantis - Mono Single Version
23735,The Isley Brothers,[766893],0.6659999999999999,0.889,0.893,138.648,-5.995,0,10,0.114,0.129,0.0924,0.0978,0,135293,22,1977,8/21/1977,Go for Your Guns
23740,The Delfonics,[7448],0.453,0.414,0.181,128.34799999999998,-8.197000000000001,1,1,0.787,0.949,0.105,0.0293,0,272333,22,1970,1970,Delfonics Theme (How Could You)
23742,Michael Jackson,[467203],0.735,0.6729999999999999,0.919,110.15,-9.703,1,8,0.57,0.0,0.0887,0.0343,0,194720,22,1975,1/16/1975,Just A Little Bit Of You
23747,The Isley Brothers,[766893],0.595,0.878,0.875,163.438,-7.775,1,0,0.7290000000000001,0.212,0.119,0.139,0,335667,22,1975,8/21/1975,"The Heat Is On, Pts. * & *"
23754,Stevie Wonder,[622805],0.308,0.524,0.718,205.529,-10.742,0,5,0.114,0.0,0.0671,0.0767,0,175320,22,1966,11/1/1966,Thank You Love
23777,Sam & Dave,[282709],0.7659999999999999,0.397,0.7020000000000001,101.403,-12.981,1,7,0.617,0.0675,0.345,0.0256,0,158880,22,1969,1969,Small Portion of Your Love
23782,Sly & the Family Stone,[33161],0.777,0.8270000000000001,0.977,118.093,-8.687999999999999,1,0,0.648,0.00383,0.106,0.0322,0,141347,22,1970,11/21/1970,Fun
23799,Smokey Robinson & the Miracles,[35021],0.6,0.7290000000000001,0.908,135.297,-9.256,1,2,0.348,0.0,0.58,0.0329,0,187427,22,1965,11/1/1965,Let Me Have ****
23810,Enchantment,[160638],0.423,0.279,0.305,72.77199999999998,-12.779000000000002,1,8,0.5660000000000001,0.0521,0.104,0.0306,0,311560,22,1977,7/22/1977,Forever More
23841,Smokey Robinson,[821571],0.35200000000000004,0.468,0.452,133.435,-9.105,1,5,0.7609999999999999,0.00527,0.826,0.0531,0,249987,22,1978,10/31/1978,Ooo Baby Baby - Live
23866,The Cookies,[69520],0.6729999999999999,0.6709999999999999,0.71,142.678,-7.021,1,7,0.613,0.0,0.246,0.0729,0,146413,22,1963,1963,Chains
23876,Barry White,[149044],0.473,0.215,0.481,76.23100000000002,-16.925,0,4,0.22,0.112,0.32,0.036000000000000004,0,425827,22,1975,1/1/1975,Love ********
23889,Teddy Pendergrass,[20278],0.613,0.645,0.669,92.006,-8.978,1,4,0.394,0.000321,0.34,0.0393,0,311933,22,1977,6/12/1977,******** Told Me
23893,The Dramatics,[138407],0.688,0.426,0.8690000000000001,88.31700000000002,-14.479,1,7,0.442,1.73e-05,0.199,0.0567,0,269573,22,1974,1974,Tune Up
23902,The Jackson 5,[83013],0.505,0.8809999999999999,0.821,166.135,-4.245,1,2,0.384,0.0,0.32299999999999995,0.0542,0,179267,22,1971,1/1/1971,Never Can Say Goodbye - Single Version
23906,Mtume,[508391],0.977,0.743,0.753,114.425,-8.23,1,2,0.211,0.0291,0.0351,0.119,0,317893,22,1983,1983,Green Light
23919,Tyrone Davis,[806507],0.82,0.5870000000000001,0.718,119.459,-12.367,1,7,0.114,0.000905,0.0645,0.0484,0,352760,22,1976,1976,This I Swear
23921,The Marvelettes,[376608],0.31,0.52,0.635,184.716,-3.805,1,0,0.696,4.81e-06,0.277,0.0285,0,170480,22,1961,1961,So Long Baby
23925,War,[191947],0.627,0.463,0.931,82.676,-13.007,1,2,0.376,0.213,0.0495,0.0567,0,432307,22,1977,1/1/1977,Platinum Jazz
23942,Stevie Wonder,[622805],0.429,0.365,0.177,72.074,-14.863,1,8,0.376,0.0004980000000000001,0.12,0.0313,0,205893,21,1972,10/28/1972,Blame It On The Sun
23955,"Earth, Wind & Fire",[135273],0.5660000000000001,0.968,0.648,124.468,-10.142,1,7,0.106,1.11e-06,0.459,0.0616,0,79253,21,1975,11/11/1975,Sing a Message to You - Live
23979,Little Eva,[839369],0.7879999999999999,0.353,0.901,109.179,-12.323,1,0,0.7929999999999999,4.86e-05,0.338,0.03,0,159000,21,1962,1/1/1962,**** Kinda Wonderful
23983,Wilson Pickett,[677781],0.579,0.677,0.911,129.499,-9.342,1,0,0.227,0.0,0.239,0.0355,0,158427,21,1966,1966,You're so Fine
23986,Michael Henderson,[887718],0.8540000000000001,0.774,0.778,124.729,-8.081,0,5,0.0574,1.12e-05,0.112,0.187,0,482093,21,1980,1/1/1980,Wide Receiver
23987,Chubby Checker,[116984],0.563,0.524,0.684,124.186,-7.058,1,1,0.0672,0.0,0.0942,0.0462,0,140200,21,1961,1/1/1961,Ballin' The ****
23995,Harold Melvin & the Blue Notes,[665957],0.455,0.458,0.4370000000000001,93.818,-9.577,1,11,0.7090000000000001,0.000352,0.564,0.0325,0,205933,21,1972,1972,If You Don't Know Me by Now
24049,Solomon Burke,[31067],0.701,0.409,0.962,126.484,-11.048,1,4,0.623,0.0,0.3,0.0394,0,141600,21,1962,1962,Looking for My Baby
24056,Gladys Knight & the Pips,[667169],0.302,0.584,0.417,85.184,-7.4620000000000015,1,0,0.703,1.85e-05,0.37,0.0686,0,224400,21,1974,1974,To Be Invisible
24057,Curtis Mayfield,[144458],0.7120000000000001,0.555,0.459,165.291,-8.982999999999997,1,6,0.625,0.0,0.236,0.589,0,288133,21,1975,1975,**** Monday People
24066,The Meters,[402872],0.672,0.47,0.7190000000000001,109.134,-13.14,1,0,0.179,0.000211,0.245,0.0665,0,174333,21,1970,1970,Darling Darling Darling
24070,The Foundations,[67900],0.645,0.78,0.775,116.628,-6.079,1,0,0.7490000000000001,0.0597,0.42,0.0546,0,175160,21,1968,1/1/1968,Back On My Feet *****
24089,Teena Marie,[18258],0.7020000000000001,0.931,0.6890000000000001,113.588,-7.722,1,7,0.393,0.0,0.579,0.16699999999999998,0,260293,21,1981,5/14/1981,365
24096,The Impressions,[82013],0.495,0.899,0.841,206.906,-7.237999999999999,1,5,0.355,5.73e-05,0.268,0.0817,0,210760,21,1970,1970,Check Out Your Mind
24114,Labelle,[118289],0.6829999999999999,0.652,0.883,114.375,-11.093,0,4,0.456,0.0,0.0908,0.0484,0,242760,21,1974,9/13/1974,What Can I Do For You?
24126,Full Force,[799081],0.845,0.7190000000000001,0.728,119.86,-11.583,1,9,0.00473,3.91e-05,0.0458,0.067,0,269373,21,1985,1985,Unfaithful
24142,Curtis Mayfield,[144458],0.8190000000000001,0.7979999999999999,0.727,119.754,-6.7120000000000015,1,2,0.345,0.000376,0.0635,0.116,0,188200,21,1972,7/1/1972,Superfly - Single Mix Version
24145,Rufus,"[302685, 802302]",0.5870000000000001,0.47,0.723,125.129,-12.572,0,1,0.42,0.0366,0.226,0.0389,0,260893,21,1977,1/1/1977,At ******** (My Love Will Lift You Up)
24151,Bobby Womack,[64509],0.37,0.224,0.398,178.338,-14.264,1,9,0.6579999999999999,0.000213,0.175,0.0505,0,568760,21,1971,9/15/1971,Monologue/(They Long To Be) Close To You
24158,Percy Sledge,[838195],0.7190000000000001,0.39,0.863,106.887,-10.038,0,0,0.218,0.000117,0.0884,0.0274,0,175533,21,1968,1968,Spooky
24162,The Shirelles,[418981],0.757,0.49,0.901,111.063,-12.01,0,7,0.552,0.0,0.324,0.0352,0,137413,21,1975,1975,Foolish Little ****
24174,The Stylistics,[567624],0.541,0.511,0.7829999999999999,115.116,-11.8,0,3,0.569,0.0,0.394,0.0326,0,185013,21,1976,5/11/1976,Love Is The Answer
24175,Sam & Dave,[282709],0.596,0.361,0.762,79.931,-12.8,1,7,0.6659999999999999,0.0,0.601,0.0332,0,159827,21,1969,1969,May I Baby
24184,The Sweet Inspirations,[568861],0.758,0.275,0.963,111.562,-19.416,1,2,0.741,3.12e-06,0.0696,0.036000000000000004,0,129933,21,1967,1967,I'm ****
24195,The Meters,[402872],0.672,0.47,0.7190000000000001,109.134,-13.14,1,0,0.179,0.000211,0.245,0.0665,0,174333,21,1970,1970,Darling Darling Darling
24198,Smokey Robinson,[821571],0.391,0.364,0.588,145.556,-9.524,1,9,0.7859999999999999,0.0,0.0712,0.0441,0,277667,21,1973,6/19/1973,Sweet Harmony
24200,Betty Wright,[59819],0.782,0.521,0.82,112.73,-8.41,0,11,0.597,4.2100000000000014e-05,0.101,0.0317,0,145493,21,1968,1968,"He's Bad, Bad, Bad"
24205,The Supremes,[477875],0.741,0.48,0.92,98.242,-9.976,1,0,0.775,2.35e-05,0.0386,0.0373,0,119773,21,1964,8/31/1964,He Means The World To Me
24209,Marvin Gaye,[316834],0.546,0.515,0.8,121.773,-10.568,0,7,0.0327,0.0,0.6970000000000001,0.0309,0,156173,21,1968,8/26/1968,Tear It On Down
24219,Mandrill,[674262],0.596,0.6859999999999999,0.7290000000000001,103.949,-7.915,1,2,0.28,0.00969,0.0726,0.103,0,286613,21,1973,1/1/1973,Mango Meat
24225,Sly & the Family Stone,[33161],0.782,0.7170000000000001,0.799,101.873,-11.197,0,10,0.474,0.000699,0.0472,0.0942,0,218120,21,1970,11/21/1970,You Can Make It If You Try
24239,Gil Scott-Heron,[658346],0.578,0.675,0.6409999999999999,72.808,-10.184,1,1,0.8390000000000001,0.0,0.904,0.738,0,266565,21,1970,1970,Comment **
